Game,Home,Away
001,Confiança / SE,ASA / AL
002,Águia de Marabá / PA,América / RN
003,Vila Nova / GO,Cuiabá / MT
004,Botafogo / PB,Salgueiro / PE
005,Icasa / CE,Fortaleza / CE
006,Brasil / RS,Juventude / RS
007,Tombense / MG,Tupi / MG
008,Londrina / PR,Portuguesa / SP
009,Caxias / RS,Madureira / RJ
010,Guaratinguetá / SP,Guarani / SP
011,Fortaleza / CE,Vila Nova / GO
012,América / RN,Icasa / CE
013,ASA / AL,Botafogo / PB
014,Salgueiro / PE,Águia de Marabá / PA
015,Cuiabá / MT,Confiança / SE
016,Madureira / RJ,Tombense / MG
017,Tupi / MG,Guaratinguetá / SP
018,Guarani / SP,Londrina / PR
019,Portuguesa / SP,Brasil / RS
020,Juventude / RS,Caxias / RS
021,Águia de Marabá / PA,Vila Nova / GO
022,Icasa / CE,Salgueiro / PE
023,ASA / AL,América / RN
024,Botafogo / PB,Confiança / SE
025,Cuiabá / MT,Fortaleza / CE
026,Madureira / RJ,Portuguesa / SP
027,Guarani / SP,Tupi / MG
028,Tombense / MG,Caxias / RS
029,Londrina / PR,Juventude / RS
030,Brasil / RS,Guaratinguetá / SP
031,Fortaleza / CE,ASA / AL
032,Vila Nova / GO,Icasa / CE
033,Confiança / SE,Águia de Marabá / PA
034,Botafogo / PB,Cuiabá / MT
035,América / RN,Salgueiro / PE
036,Juventude / RS,Guarani / SP
037,Tupi / MG,Madureira / RJ
038,Londrina / PR,Tombense / MG
039,Caxias / RS,Brasil / RS
040,Guaratinguetá / SP,Portuguesa / SP
041,Salgueiro / PE,Fortaleza / CE
042,Vila Nova / GO,América / RN
043,Águia de Marabá / PA,Botafogo / PB
044,Icasa / CE,Confiança / SE
045,ASA / AL,Cuiabá / MT
046,Madureira / RJ,Juventude / RS
047,Tombense / MG,Guarani / SP
048,Guaratinguetá / SP,Caxias / RS
049,Brasil / RS,Londrina / PR
050,Portuguesa / SP,Tupi / MG
051,Águia de Marabá / PA,ASA / AL
052,Fortaleza / CE,América / RN
053,Confiança / SE,Vila Nova / GO
054,Botafogo / PB,Icasa / CE
055,Cuiabá / MT,Salgueiro / PE
056,Caxias / RS,Tupi / MG
057,Guarani / SP,Madureira / RJ
058,Tombense / MG,Brasil / RS
059,Londrina / PR,Guaratinguetá / SP
060,Juventude / RS,Portuguesa / SP
061,Confiança / SE,Fortaleza / CE
062,América / RN,Cuiabá / MT
063,Icasa / CE,Águia de Marabá / PA
064,Vila Nova / GO,Botafogo / PB
065,Salgueiro / PE,ASA / AL
066,Tupi / MG,Juventude / RS
067,Caxias / RS,Londrina / PR
068,Guaratinguetá / SP,Tombense / MG
069,Brasil / RS,Madureira / RJ
070,Portuguesa / SP,Guarani / SP
071,Fortaleza / CE,Botafogo / PB
072,ASA / AL,Icasa / CE
073,Salgueiro / PE,Vila Nova / GO
074,América / RN,Confiança / SE
075,Cuiabá / MT,Águia de Marabá / PA
076,Madureira / RJ,Guaratinguetá / SP
077,Tupi / MG,Londrina / PR
078,Portuguesa / SP,Caxias / RS
079,Guarani / SP,Brasil / RS
080,Juventude / RS,Tombense / MG
081,Águia de Marabá / PA,Fortaleza / CE
082,Icasa / CE,Cuiabá / MT
083,Vila Nova / GO,ASA / AL
